"transcrito","locus","locus_antiguo","gen","producto","proteina","ubicacion","hebra","longitud_nt","pseudogen","copias_identicas","en_cuantificacion","analizable","en_universo","conjunto_flagelar","categoria","TPM_Pl25","TPM_Pl30","TPM_Pl37","TPM_pH06","TPM_pH07","TPM_pH08","log2FC_37vs25","padj_37vs25","log2FC_30vs25","padj_30vs25","log2FC_37vs30","padj_37vs30","log2FC_pH6vspH8","padj_pH6vspH8"
"lcl|NC_008783.1_cds_WP_005767099.1_703","BARBAKC583_RS03895","BARBAKC583_0798","mfd","transcription-repair coupling factor","WP_005767099.1","810524..814015","+",3492,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",155.5,131.4,88.8,68.7,115.1,114.8,-0.255,0.41,-0.014,0.973,-0.15,0.573,-0.528,0.0954
"lcl|NC_008783.1_cds_WP_080512677.1_704","BARBAKC583_RS07095",NA,NA,"ABC transporter substrate-binding protein","WP_080512677.1","complement(814414..814878)","-",465,FALSE,"",TRUE,TRUE,TRUE,FALSE,"TranspABC",71.1,39.4,32.1,23.8,68.2,93.7,-0.394,0.341,-0.323,0.421,-0.018,0.948,-1.133,0.0018
"lcl|NC_008783.1_cds_WP_196242563.1_705","BARBAKC583_RS07155",NA,NA,"ABC transporter substrate-binding protein","WP_196242563.1","complement(815123..815290)","-",168,FALSE,"",TRUE,TRUE,TRUE,FALSE,"TranspABC",51.8,35.1,37.5,20.5,57.1,95.9,0.048,0.934,-0.07,0.877,0.041,0.858,-0.685,0.0478
"lcl|NC_008783.1_cds_WP_080774880.1_706","BARBAKC583_RS07100",NA,NA,"ABC transporter substrate-binding protein","WP_080774880.1","complement(815217..815606)","-",390,FALSE,"",TRUE,TRUE,TRUE,FALSE,"TranspABC",145.8,107.3,86.3,40.5,103.1,122,-0.165,0.699,-0.114,0.789,-0.021,0.941,-0.881,0.015
"lcl|NC_008783.1_cds_WP_005767101.1_707","BARBAKC583_RS03905","BARBAKC583_0800",NA,"invasion associated locus B family protein","WP_005767101.1","816192..816806","+",615,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",5877.3,6062.3,4099.7,4147.3,4670.9,6878.2,-0.046,0.82,0.215,0.34,-0.212,0.357,-0.619,0.00464
"lcl|NC_008783.1_cds_BARBAKC583_RS03910_708","BARBAKC583_RS03910",NA,NA,"Rne/Rng family ribonuclease",NA,"complement(816906..819442)","-",2537,TRUE,"",TRUE,TRUE,FALSE,FALSE,"",942.5,1129.7,498,307.3,710.7,441.8,-0.348,0.261,0.354,0.258,-0.56,0.0419,-0.37,0.263
"lcl|NC_008783.1_cds_WP_005767105.1_709","BARBAKC583_RS03915","BARBAKC583_0802",NA,"N-acetylmuramoyl-L-alanine amidase","WP_005767105.1","820035..821273","+",1239,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",484.9,363.9,282.2,196.8,241,267.9,-0.251,0.329,-0.145,0.624,-0.076,0.791,-0.337,0.252
"lcl|NC_008783.1_cds_WP_005767107.1_710","BARBAKC583_RS03920","BARBAKC583_0803",NA,"penicillin-binding protein 1A","WP_005767107.1","821436..823907","+",2472,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",864,634.6,433.4,521.4,576.3,649.7,-0.522,0.00538,-0.193,0.309,-0.231,0.251,-0.262,0.202
"lcl|NC_008783.1_cds_WP_011807361.1_711","BARBAKC583_RS03925","BARBAKC583_0804","prfB","peptide chain release factor 2","WP_011807361.1","join(824125..824193,824195..825256)","+",1131,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",1086.4,1515.4,972.3,630.1,766.7,542.3,0.187,0.535,0.538,0.0837,-0.186,0.482,0.177,0.629
"lcl|NC_008783.1_cds_WP_005767112.1_712","BARBAKC583_RS03930","BARBAKC583_0805",NA,"peroxiredoxin","WP_005767112.1","complement(825372..825845)","-",474,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",454.9,330.7,252.7,210.3,258.1,336.3,-0.308,0.264,-0.175,0.567,-0.083,0.763,-0.518,0.0715
"lcl|NC_008783.1_cds_WP_005767115.1_713","BARBAKC583_RS03935","BARBAKC583_0806","tyrS","tyrosine--tRNA ligase","WP_005767115.1","complement(825929..827182)","-",1254,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Traduccion",438,437.1,330.2,346.1,325.7,502.6,0.02,0.915,0.177,0.41,-0.116,0.612,-0.457,0.0316
"lcl|NC_008783.1_cds_WP_005767117.1_714","BARBAKC583_RS03945","BARBAKC583_0808",NA,"alpha/beta hydrolase","WP_005767117.1","complement(827553..828260)","-",708,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",463.6,305.5,341.8,313.6,339.6,494.3,-0.004,0.968,-0.369,0.0311,0.301,0.0797,-0.586,0.000248
"lcl|NC_008783.1_cds_WP_005767119.1_715","BARBAKC583_RS03950","BARBAKC583_0809",NA,"cysteine desulfurase family protein","WP_005767119.1","828438..829586","+",1149,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",514.5,918.3,576,264.7,538.5,320.5,0.369,0.353,0.677,0.0809,-0.133,0.612,-0.142,0.751
"lcl|NC_008783.1_cds_WP_005767122.1_716","BARBAKC583_RS03955","BARBAKC583_0810","sufB","Fe-S cluster assembly protein SufB","WP_005767122.1","829744..831255","+",1512,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",777.8,744.7,426.7,502.2,489.2,660.5,-0.304,0.314,0.112,0.742,-0.279,0.287,-0.274,0.423
"lcl|NC_008783.1_cds_WP_005767124.1_717","BARBAKC583_RS03960","BARBAKC583_0811","sufC","Fe-S cluster assembly ATPase SufC","WP_005767124.1","831314..832069","+",756,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",744.6,523,297.8,337,392.3,773.4,-0.82,0.000402,-0.24,0.309,-0.4,0.0682,-1.03,3.34e-06
"lcl|NC_008783.1_cds_WP_005767126.1_718","BARBAKC583_RS03965","BARBAKC583_0812","sufD","Fe-S cluster assembly protein SufD","WP_005767126.1","832081..833352","+",1272,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",651.3,392.4,265.8,221.3,306.8,419.6,-0.76,0.00637,-0.413,0.131,-0.179,0.483,-0.735,0.0055
"lcl|NC_008783.1_cds_WP_005767128.1_719","BARBAKC583_RS03970","BARBAKC583_0813",NA,"cysteine desulfurase","WP_005767128.1","833362..834606","+",1245,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",352.1,207.5,142.1,191.3,240.4,371.3,-0.792,0.00199,-0.454,0.0761,-0.185,0.455,-0.786,0.00124
"lcl|NC_008783.1_cds_WP_005767130.1_720","BARBAKC583_RS03975","BARBAKC583_0814",NA,"SUF system Fe-S cluster assembly protein","WP_005767130.1","834599..835000","+",402,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",655.7,991.9,670.8,454.9,665.6,480.3,0.366,0.201,0.674,0.0203,-0.167,0.527,-0.042,0.906
"lcl|NC_008783.1_cds_WP_005767132.1_721","BARBAKC583_RS03985","BARBAKC583_0816",NA,"UbiH/UbiF family hydroxylase","WP_005767132.1","complement(835542..836756)","-",1215,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",552.9,363.4,226.1,226.2,273.6,293.2,-0.814,1.07e-05,-0.352,0.0692,-0.342,0.0709,-0.317,0.119
"lcl|NC_008783.1_cds_WP_011807364.1_722","BARBAKC583_RS03990","BARBAKC583_0817","pcsA","phosphatidylcholine synthase","WP_011807364.1","836940..837701","+",762,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",428.7,479.6,397.9,395.3,422.2,644.9,0.263,0.239,0.325,0.176,-0.027,0.927,-0.585,0.013
"lcl|NC_008783.1_cds_WP_005767144.1_723","BARBAKC583_RS03995","BARBAKC583_0818",NA,"MBL fold metallo-hydrolase","WP_005767144.1","complement(837809..838624)","-",816,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",265.9,218.3,213.7,97.5,176.7,257,0.079,0.825,-0.034,0.931,0.066,0.822,-0.972,0.00248
"lcl|NC_008783.1_cds_WP_005767146.1_724","BARBAKC583_RS04000","BARBAKC583_0819",NA,"TatD family hydrolase","WP_005767146.1","complement(838635..839408)","-",774,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",388.2,261.4,298.3,232.5,208.5,374.3,0.036,0.845,-0.299,0.175,0.271,0.206,-0.586,0.00583
"lcl|NC_008783.1_cds_WP_005767147.1_725","BARBAKC583_RS04005","BARBAKC583_0820","metG","methionine--tRNA ligase","WP_005767147.1","complement(839398..840957)","-",1560,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Traduccion",459.8,246.9,261,290,221.9,606.7,-0.322,0.128,-0.613,0.00507,0.188,0.423,-0.921,1.08e-05
"lcl|NC_008783.1_cds_WP_005767149.1_726","BARBAKC583_RS04010","BARBAKC583_0821",NA,"DNA polymerase III subunit delta'","WP_005767149.1","complement(841031..842074)","-",1044,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",292.1,229.7,183.3,94.3,165,175.6,-0.157,0.494,-0.093,0.742,-0.058,0.836,-0.733,0.00311
"lcl|NC_008783.1_cds_WP_005767151.1_727","BARBAKC583_RS04015","BARBAKC583_0822","tmk","dTMP kinase","WP_005767151.1","complement(842071..842715)","-",645,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",433.4,331.6,251.1,262.9,413.6,379.1,-0.266,0.24,-0.12,0.644,-0.108,0.668,-0.43,0.0826
"lcl|NC_008783.1_cds_WP_005767158.1_728","BARBAKC583_RS04020","BARBAKC583_0823",NA,"septal ring lytic transglycosylase RlpA family protein","WP_005767158.1","complement(842986..843831)","-",846,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",1196,650.7,556.9,342.8,452.2,792.9,-0.536,0.0942,-0.508,0.103,-0.004,0.993,-0.893,0.00274
"lcl|NC_008783.1_cds_WP_005767165.1_729","BARBAKC583_RS04030","BARBAKC583_0825","ttcA","tRNA 2-thiocytidine(32) synthetase TtcA","WP_005767165.1","complement(844700..845536)","-",837,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Traduccion",157.4,108,90.4,52.3,91.3,136.4,-0.269,0.25,-0.252,0.319,-0.02,0.942,-1.173,6.97e-07
"lcl|NC_008783.1_cds_WP_005767167.1_730","BARBAKC583_RS04035","BARBAKC583_0826","rpsD","30S ribosomal protein S4","WP_005767167.1","complement(845801..846418)","-",618,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Ribosoma",2819.1,1470,2031.7,1045.2,1045.3,2188.2,-0.022,0.944,-0.568,0.065,0.356,0.165,-0.79,0.00734
"lcl|NC_008783.1_cds_WP_005767169.1_731","BARBAKC583_RS04040","BARBAKC583_0827","murI","glutamate racemase","WP_005767169.1","complement(846598..847413)","-",816,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",140.3,130.3,108.7,72.4,82.7,101,0.051,0.84,0.086,0.767,-0.017,0.951,-0.373,0.186
"lcl|NC_008783.1_cds_WP_011807366.1_732","BARBAKC583_RS04045","BARBAKC583_0828",NA,"RNA methyltransferase","WP_011807366.1","complement(847413..848240)","-",828,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",257.1,539.1,346.2,230.9,255,156.7,0.73,0.0269,1.065,0.00109,-0.177,0.512,0.431,0.185
"lcl|NC_008783.1_cds_BARBAKC583_RS07220_733","BARBAKC583_RS07220",NA,NA,"DNA/RNA nuclease SfsA",NA,"<848289..>848586","+",298,TRUE,"",TRUE,TRUE,FALSE,FALSE,"",454.5,482.1,153.9,247.1,479.2,318.6,-0.833,0.0352,0.181,0.644,-0.72,0.0228,-0.214,0.595
"lcl|NC_008783.1_cds_WP_005767173.1_734","BARBAKC583_RS04050","BARBAKC583_0829","map","type I methionyl aminopeptidase","WP_005767173.1","848590..849420","+",831,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",665.5,591.9,385.7,460.2,421.2,282.1,-0.304,0.0828,0.043,0.826,-0.297,0.104,0.679,0.000112
"lcl|NC_008783.1_cds_WP_005767175.1_735","BARBAKC583_RS04055","BARBAKC583_0830","radC","RadC family protein","WP_005767175.1","849438..850235","+",798,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",216.8,140.6,78.8,101.5,119.7,98.5,-0.96,3.48e-06,-0.354,0.0994,-0.449,0.0289,0.065,0.812
"lcl|NC_008783.1_cds_WP_005767176.1_736","BARBAKC583_RS04060","BARBAKC583_0831",NA,"DUF3126 family protein","WP_005767176.1","complement(850283..850495)","-",213,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",654,475,236.4,737.6,1176,1084.9,-0.811,0.0318,-0.175,0.647,-0.304,0.267,-0.354,0.333
"lcl|NC_008783.1_cds_WP_005767179.1_737","BARBAKC583_RS04065","BARBAKC583_0832",NA,"alpha/beta fold hydrolase","WP_005767179.1","complement(850662..851435)","-",774,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",354.2,227.6,173.5,203.1,180.1,428.1,-0.56,0.00921,-0.383,0.0792,-0.104,0.667,-0.94,3.38e-06
"lcl|NC_008783.1_cds_WP_005767181.1_738","BARBAKC583_RS04070","BARBAKC583_0833",NA,"DUF192 domain-containing protein","WP_005767181.1","complement(851439..851936)","-",498,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",385.9,243.1,200.9,135.1,142.2,309.2,-0.413,0.151,-0.363,0.215,-0.025,0.935,-0.934,0.000706
"lcl|NC_008783.1_cds_WP_035453098.1_739","BARBAKC583_RS04075","BARBAKC583_0834",NA,"cold-shock protein","WP_035453098.1","complement(852038..852613)","-",576,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",482.4,496.1,378,358.8,373.9,338.9,0.053,0.739,0.211,0.278,-0.107,0.63,0.102,0.678
"lcl|NC_008783.1_cds_WP_005767184.1_740","BARBAKC583_RS04080","BARBAKC583_0835","gatA","Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA","WP_005767184.1","complement(853164..854648)","-",1485,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Traduccion",1546.8,1896.8,1314.2,1389,1861.3,1275.1,0.131,0.653,0.391,0.197,-0.141,0.591,0.111,0.773
"lcl|NC_008783.1_cds_WP_005767186.1_741","BARBAKC583_RS04085","BARBAKC583_0836","gatC","Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC","WP_005767186.1","complement(854679..854966)","-",288,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Traduccion",2826.9,5613.4,2650.7,3744.1,5619.4,2542,0.221,0.541,0.891,0.0152,-0.353,0.191,0.374,0.307
"lcl|NC_008783.1_cds_WP_005767188.1_742","BARBAKC583_RS04090","BARBAKC583_0838","ruvX","Holliday junction resolvase RuvX","WP_005767188.1","855133..855618","+",486,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",245.8,258.8,268.5,184.4,211.9,152.9,0.521,0.012,0.237,0.266,0.184,0.421,0.268,0.24
"lcl|NC_008783.1_cds_WP_005767190.1_743","BARBAKC583_RS04095","BARBAKC583_0837",NA,"acyl-CoA dehydrogenase family protein","WP_005767190.1","complement(855603..857228)","-",1626,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",675.2,544.7,321.8,497,445.1,381.1,-0.598,0.000678,-0.073,0.705,-0.421,0.0167,0.38,0.0403
"lcl|NC_008783.1_cds_WP_005767192.1_744","BARBAKC583_RS04100","BARBAKC583_0839",NA,"aspartate carbamoyltransferase catalytic subunit","WP_005767192.1","857353..858318","+",966,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",660.9,1164.5,754.1,608.6,787,503,0.51,0.0987,0.85,0.0055,-0.184,0.486,0.225,0.51
"lcl|NC_008783.1_cds_WP_005767194.1_745","BARBAKC583_RS04105","BARBAKC583_0840",NA,"dihydroorotase","WP_005767194.1","858315..859610","+",1296,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",414.7,468.2,373.7,422.2,531.3,512,0.228,0.245,0.347,0.107,-0.064,0.808,-0.222,0.361
"lcl|NC_008783.1_cds_WP_005767196.1_746","BARBAKC583_RS04110","BARBAKC583_0841","plsY","glycerol-3-phosphate 1-O-acyltransferase PlsY","WP_005767196.1","859628..860263","+",636,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",241.9,189.6,142.9,119.7,133,133.4,-0.264,0.236,-0.121,0.642,-0.107,0.668,-0.108,0.725
"lcl|NC_008783.1_cds_WP_005767198.1_747","BARBAKC583_RS04125","BARBAKC583_0842","dprA","DNA-processing protein DprA","WP_005767198.1","860256..861446","+",1191,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",602.1,394,176,364.8,338.6,164.8,-1.263,1.43e-10,-0.342,0.0978,-0.813,5.9e-05,1.067,4.72e-08
"lcl|NC_008783.1_cds_WP_005767200.1_748","BARBAKC583_RS07190",NA,NA,"hypothetical protein","WP_005767200.1","complement(861376..861582)","-",207,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Hipotetica",830.4,795.4,667.3,713.1,1197.3,402.1,0.095,0.822,0.105,0.795,-0.005,0.99,0.506,0.165
"lcl|NC_008783.1_cds_WP_005767202.1_749","BARBAKC583_RS04130","BARBAKC583_0843","topA","type I DNA topoisomerase","WP_005767202.1","861827..864436","+",2610,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",329.6,152.8,133.6,132,138,228,-0.753,0.0118,-0.741,0.0114,0.013,0.965,-0.594,0.0396
"lcl|NC_008783.1_cds_BARBAKC583_RS04135_750","BARBAKC583_RS04135",NA,"rnr","ribonuclease R",NA,"864433..866664","+",2232,TRUE,"",TRUE,TRUE,FALSE,FALSE,"",224.6,181.3,106.2,45.3,99.5,83.9,-0.606,0.00509,-0.076,0.746,-0.392,0.0573,-0.764,0.000283
"lcl|NC_008783.1_cds_WP_225866720.1_751","BARBAKC583_RS04140","BARBAKC583_0845",NA,"hypothetical protein","WP_225866720.1","866941..867144","+",204,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Hipotetica",74.3,126.6,119.3,31.5,95.5,42.2,0.846,0.0413,0.671,0.0861,0.035,0.911,-0.219,0.597
"lcl|NC_008783.1_cds_WP_005767215.1_752","BARBAKC583_RS04150","BARBAKC583_0847","rpmG","50S ribosomal protein L33","WP_005767215.1","868208..868375","+",168,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Ribosoma",1382.6,853.7,768.3,642.6,536.5,1077.4,-0.295,0.348,-0.377,0.246,0.039,0.898,-0.53,0.0968
"lcl|NC_008783.1_cds_WP_005767217.1_753","BARBAKC583_RS04155","BARBAKC583_0848",NA,"thermonuclease family protein","WP_005767217.1","868907..869461","+",555,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",1091.4,1461,753.8,519.2,1030.5,647.5,-0.054,0.855,0.499,0.0956,-0.395,0.119,-0.228,0.503
"lcl|NC_008783.1_cds_WP_011807367.1_754","BARBAKC583_RS04160","BARBAKC583_0849",NA,"uracil-DNA glycosylase family protein","WP_011807367.1","869508..870143","+",636,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",245,379.7,382.9,148.5,301.4,144.3,0.777,0.056,0.547,0.149,0.066,0.822,0.041,0.918
"lcl|NC_008783.1_cds_WP_005767222.1_755","BARBAKC583_RS04165","BARBAKC583_0850",NA,"Lrp/AsnC family transcriptional regulator","WP_005767222.1","870164..870643","+",480,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",809.9,569,276,706.8,571.8,543.6,-1.019,3.57e-05,-0.228,0.369,-0.597,0.0119,0.342,0.193
"lcl|NC_008783.1_cds_WP_005767224.1_756","BARBAKC583_RS04170","BARBAKC583_0851",NA,"nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase","WP_005767224.1","complement(870687..871691)","-",1005,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",203.9,151,125.1,117.5,128,249.7,-0.193,0.316,-0.169,0.454,-0.032,0.909,-0.95,3.09e-06
"lcl|NC_008783.1_cds_WP_005767246.1_757","BARBAKC583_RS04175","BARBAKC583_0852","dusA","tRNA dihydrouridine(20/20a) synthase DusA","WP_005767246.1","complement(872024..873004)","-",981,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Traduccion",268.6,263.5,194.6,185.6,218,158.9,-0.01,0.962,0.152,0.556,-0.12,0.625,0.214,0.438
"lcl|NC_008783.1_cds_WP_005767248.1_758","BARBAKC583_RS04180","BARBAKC583_0853",NA,"response regulator","WP_005767248.1","complement(873371..875908)","-",2538,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",137.6,139,112.1,80.4,98.3,92.5,0.088,0.54,0.193,0.289,-0.061,0.803,-0.16,0.445
"lcl|NC_008783.1_cds_WP_005767250.1_759","BARBAKC583_RS04185","BARBAKC583_0854",NA,"flagellar biosynthetic protein FliO","WP_005767250.1","876134..876655","+",522,FALSE,"",TRUE,TRUE,TRUE,TRUE,"Flagelar",1243.8,1935.1,1783.5,1321.9,1451.1,1888.1,0.869,0.00145,0.732,0.00647,0.055,0.845,-0.398,0.157
"lcl|NC_008783.1_cds_WP_035453092.1_760","BARBAKC583_RS04190","BARBAKC583_0855",NA,"flavin reductase family protein","WP_035453092.1","complement(877063..877596)","-",534,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",765,1248.3,531.9,689.9,861,414.9,-0.049,0.891,0.713,0.0312,-0.559,0.0476,0.543,0.0952
"lcl|NC_008783.1_cds_WP_005767254.1_761","BARBAKC583_RS04195","BARBAKC583_0856","rpe","ribulose-phosphate 3-epimerase","WP_005767254.1","877742..878434","+",693,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",766.5,1412.4,855.4,744.6,1118.1,890.8,0.444,0.192,0.853,0.0122,-0.202,0.453,-0.166,0.678
"lcl|NC_008783.1_cds_WP_005767256.1_762","BARBAKC583_RS04200","BARBAKC583_0857","purB","adenylosuccinate lyase","WP_005767256.1","878431..879735","+",1305,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",353.9,290.5,239.8,374.8,469.9,835.7,-0.072,0.685,-0.046,0.839,-0.035,0.898,-1.017,3.77e-07
"lcl|NC_008783.1_cds_WP_005767258.1_763","BARBAKC583_RS04205","BARBAKC583_0858",NA,"RBBP9/YdeN family alpha/beta hydrolase","WP_005767258.1","879814..880362","+",549,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",311.2,439.6,228.5,164.8,377.1,300.9,0.012,0.968,0.546,0.0889,-0.338,0.194,-0.617,0.0491
"lcl|NC_008783.1_cds_WP_005767260.1_764","BARBAKC583_RS04210","BARBAKC583_0859","purC","phosphoribosylaminoimidazolesuccinocarboxamide synthase","WP_005767260.1","880548..881312","+",765,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",1883.2,2859.2,1486.7,2067.7,1935.2,973.4,0.064,0.82,0.679,0.0181,-0.418,0.0914,0.892,0.00109
"lcl|NC_008783.1_cds_WP_005767262.1_765","BARBAKC583_RS04215","BARBAKC583_0860","purS","phosphoribosylformylglycinamidine synthase subunit PurS","WP_005767262.1","881386..881625","+",240,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",604.3,485.4,357.6,277.4,308.5,254,-0.232,0.286,-0.06,0.816,-0.133,0.587,0.134,0.648
"lcl|NC_008783.1_cds_WP_005767264.1_766","BARBAKC583_RS04220","BARBAKC583_0861","purQ","phosphoribosylformylglycinamidine synthase subunit PurQ","WP_005767264.1","881638..882306","+",669,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",792.3,797.7,406.1,413.8,574.5,417.3,-0.477,0.0249,0.191,0.377,-0.597,0.00378,0.014,0.958
"lcl|NC_008783.1_cds_WP_005767266.1_767","BARBAKC583_RS04225","BARBAKC583_0863","purL","phosphoribosylformylglycinamidine synthase subunit PurL","WP_005767266.1","882527..884740","+",2214,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",947.3,527.9,376.9,625.8,653.9,761,-0.847,4.57e-06,-0.575,0.00238,-0.184,0.39,-0.231,0.28
"lcl|NC_008783.1_cds_WP_005767268.1_768","BARBAKC583_RS04230","BARBAKC583_0864",NA,"BolA/IbaG family iron-sulfur metabolism protein","WP_005767268.1","884807..885040","+",234,FALSE,"",TRUE,TRUE,TRUE,FALSE,"HierroHemo",2040,1440.2,736.6,989.1,1636.3,1270,-0.978,6.54e-07,-0.248,0.23,-0.597,0.00294,-0.301,0.163
"lcl|NC_008783.1_cds_WP_005767270.1_769","BARBAKC583_RS04235","BARBAKC583_0865","grxD","Grx4 family monothiol glutaredoxin","WP_005767270.1","885139..885471","+",333,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",3066,3894.1,2023.7,1799.7,1853.4,1675.6,-0.102,0.655,0.475,0.0614,-0.485,0.0379,0.106,0.748
"lcl|NC_008783.1_cds_WP_005767272.1_770","BARBAKC583_RS04245","BARBAKC583_0866",NA,"multidrug effflux MFS transporter","WP_005767272.1","885545..886798","+",1254,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",341.9,245.9,186.4,102.1,207.5,188.9,-0.374,0.103,-0.215,0.37,-0.104,0.678,-0.747,0.00103
"lcl|NC_008783.1_cds_WP_005767273.1_771","BARBAKC583_RS04250","BARBAKC583_0867","parC","DNA topoisomerase IV subunit A","WP_005767273.1","complement(886907..889144)","-",2238,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",152,96.8,105.1,79.1,71,86.5,-0.066,0.748,-0.383,0.0992,0.209,0.38,-0.086,0.778
"lcl|NC_008783.1_cds_WP_005767274.1_772","BARBAKC583_RS04255","BARBAKC583_0868","aspS","aspartate--tRNA ligase","WP_005767274.1","complement(889349..891139)","-",1791,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Traduccion",306,218.9,211.4,437.3,280.6,474.4,-0.063,0.653,-0.245,0.176,0.123,0.558,-0.079,0.734
"lcl|NC_008783.1_cds_WP_035453088.1_773","BARBAKC583_RS04260","BARBAKC583_0869","rnd","ribonuclease D","WP_035453088.1","891275..892453","+",1179,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",877,1032.3,690.9,728.2,804.9,478.2,0.063,0.776,0.382,0.119,-0.207,0.394,0.539,0.0289
"lcl|NC_008783.1_cds_WP_005767276.1_774","BARBAKC583_RS04265","BARBAKC583_0870",NA,"zinc-finger domain-containing protein","WP_005767276.1","892864..893112","+",249,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",2860.6,6707,5182.7,2699.4,4548.8,2987.5,1.084,0.00211,1.174,0.000797,-0.055,0.85,-0.087,0.832
"lcl|NC_008783.1_cds_WP_005767277.1_775","BARBAKC583_RS04270","BARBAKC583_0871",NA,"FAD-binding protein","WP_005767277.1","893145..894413","+",1269,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",365.8,669.7,408.6,153.9,382.9,173.7,0.427,0.222,0.826,0.0181,-0.191,0.477,-0.102,0.806
"lcl|NC_008783.1_cds_WP_005767278.1_776","BARBAKC583_RS04275","BARBAKC583_0872","dnaE","DNA polymerase III subunit alpha","WP_005767278.1","complement(894474..897959)","-",3486,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",143.8,179.4,139.2,95.1,132.1,71.4,0.324,0.163,0.465,0.0539,-0.08,0.762,0.378,0.135
"lcl|NC_008783.1_cds_WP_005767279.1_777","BARBAKC583_RS04280","BARBAKC583_0873",NA,"DUF1561 family protein","WP_005767279.1","898839..900755","+",1917,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",23.9,30.5,33.7,9.5,16.5,17.9,0.804,0.0169,0.432,0.184,0.158,0.557,-0.647,0.0403
"lcl|NC_008783.1_cds_WP_005767280.1_778","BARBAKC583_RS04285","BARBAKC583_0874",NA,"DEAD/DEAH box helicase","WP_005767280.1","complement(901154..902569)","-",1416,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",894.1,556.7,242.5,750,543.1,937.2,-1.405,6.77e-21,-0.442,0.00574,-0.905,5.52e-09,-0.272,0.112
