BARBAKC583_RS04470	950447	951589	-	FtsH protease activity modulator HflK
BARBAKC583_RS04475	951709	952218	-	dihydrofolate reductase
BARBAKC583_RS04480	952215	953009	-	thymidylate synthase
BARBAKC583_RS04485	953222	954529	+	MFS family transporter
BARBAKC583_RS04490	954621	954926	-	DUF2853 family protein
BARBAKC583_RS04495	955540	956073	+	SspB family protein
BARBAKC583_RS04500	956084	956266	+	DUF4169 family protein
BARBAKC583_RS04505	956624	959074	+	ATP-dependent helicase
BARBAKC583_RS04510	959137	959766	-	DapH/DapD/GlmU-related protein
BARBAKC583_RS04515	959998	960576	+	SCO family protein
BARBAKC583_RS04520	960603	961478	+	50S ribosomal protein L11 methyltransferase
BARBAKC583_RS04525	961496	963319	+	aminopeptidase P family protein
BARBAKC583_RS04530	963536	965689	-	NAD-dependent DNA ligase LigA
BARBAKC583_RS04535	965805	967472	-	DNA repair protein RecN
BARBAKC583_RS04545	967479	968372	-	outer membrane protein assembly factor BamD
BARBAKC583_RS04550	968542	969408	-	UDP-3-O-acyl-N-acetylglucosamine deacetylase
BARBAKC583_RS04555	969629	971407	-	cell division protein FtsZ
BARBAKC583_RS04560	971477	972775	-	cell division protein FtsA
BARBAKC583_RS04565	972775	973701	-	cell division protein FtsQ/DivIB
BARBAKC583_RS04570	973668	974588	-	D-alanine--D-alanine ligase
BARBAKC583_RS04575	974816	975793	-	UDP-N-acetylmuramate dehydrogenase
BARBAKC583_RS04580	975771	977198	-	UDP-N-acetylmuramate--L-alanine ligase
BARBAKC583_RS04585	977182	978318	-	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
BARBAKC583_RS04590	978308	979465	-	FtsW/RodA/SpoVE family cell cycle protein
BARBAKC583_RS04595	979588	980994	-	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
BARBAKC583_RS04600	980999	982069	-	phospho-N-acetylmuramoyl-pentapeptide-transferase
BARBAKC583_RS04605	982091	983509	-	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
BARBAKC583_RS04610	983506	984957	-	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
BARBAKC583_RS04615	984991	986709	-	peptidoglycan D,D-transpeptidase FtsI family protein
BARBAKC583_RS04620	986709	987113	-	cell division protein FtsL
BARBAKC583_RS04625	987113	988108	-	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH
BARBAKC583_RS04630	989206	989565	-	hypothetical protein
BARBAKC583_RS04635	990532	992181	-	energy-dependent translational throttle protein EttA
BARBAKC583_RS04640	992741	993349	+	bifunctional nicotinamidase/pyrazinamidase
BARBAKC583_RS04645	993395	994447	-	DUF475 domain-containing protein
BARBAKC583_RS04650	994765	995304	+	helix-turn-helix domain-containing protein
BARBAKC583_RS04655	995669	995848	+	YegP family protein
BARBAKC583_RS04665	996262	997002	+	SIMPL domain-containing protein
BARBAKC583_RS04670	997353	999353	-	RNA polymerase sigma factor RpoD
BARBAKC583_RS04675	999691	1001628	-	DNA primase
BARBAKC583_RS04680	1001761	1002972	+	mechanosensitive ion channel family protein
BARBAKC583_RS04685	1003044	1004732	+	Na/Pi cotransporter family protein
BARBAKC583_RS04690	1004873	1005124	+	GlsB/YeaQ/YmgE family stress response membrane protein
BARBAKC583_RS04695	1005474	1005992	+	chorismate lyase
BARBAKC583_RS04700	1006764	1007963	+	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit
BARBAKC583_RS04705	1008129	1009349	-	tetracycline resistance MFS efflux pump
BARBAKC583_RS04715	1010350	1013835	+	carbamoyl-phosphate synthase large subunit
BARBAKC583_RS04720	1014087	1014296	+	cold-shock protein
BARBAKC583_RS04725	1014729	1015931	+	pyridoxal phosphate-dependent aminotransferase
BARBAKC583_RS04730	1016669	1017574	-	LysR family transcriptional regulator
BARBAKC583_RS04735	1017626	1018579	-	thioredoxin-disulfide reductase
BARBAKC583_RS04740	1018884	1020272	+	TrkH family potassium uptake protein
BARBAKC583_RS04745	1020472	1021530	-	glycosyltransferase family 4 protein
BARBAKC583_RS04755	1021537	1022010	-	transcription elongation factor GreA
BARBAKC583_RS04760	1022355	1022594	+	SH3 domain-containing protein
BARBAKC583_RS04765	1022885	1025227	+	excinuclease ABC subunit UvrB
BARBAKC583_RS04775	1025694	1026212	+	BA14K family protein
BARBAKC583_RS04780	1026261	1026905	-	MBL fold metallo-hydrolase
BARBAKC583_RS04785	1027055	1027759	+	response regulator
BARBAKC583_RS04790	1027767	1029107	+	ATP-binding protein
BARBAKC583_RS04795	1029160	1029660	-	type III secretion system chaperone family protein
BARBAKC583_RS04800	1030041	1030307	-	accessory factor UbiK family protein
BARBAKC583_RS04805	1030572	1031429	+	prolipoprotein diacylglyceryl transferase
BARBAKC583_RS04810	1031429	1032529	+	class I SAM-dependent methyltransferase
BARBAKC583_RS04815	1032588	1033379	+	peptidoglycan editing factor PgeF
BARBAKC583_RS04820	1033743	1034675	+	ribose-phosphate pyrophosphokinase
BARBAKC583_RS04825	1035111	1035728	+	50S ribosomal protein L25/general stress protein Ctc
BARBAKC583_RS04830	1035808	1036389	+	aminoacyl-tRNA hydrolase
BARBAKC583_RS04835	1036557	1037255	-	L,D-transpeptidase
BARBAKC583_RS04840	1037508	1038611	+	redox-regulated ATPase YchF
BARBAKC583_RS04845	1038766	1039209	-	PRC-barrel domain-containing protein
BARBAKC583_RS04850	1039663	1040130	+	tRNA (cytidine(34)-2'-O)-methyltransferase
BARBAKC583_RS04855	1040148	1041401	-	CCA tRNA nucleotidyltransferase
BARBAKC583_RS04860	1041651	1042682	+	AAA family ATPase
BARBAKC583_RS04865	1042682	1043593	+	DUF58 domain-containing protein
BARBAKC583_RS04870	1043590	1046388	+	DUF4159 domain-containing protein
BARBAKC583_RS04875	1046388	1048485	+	glutamine amidotransferase
BARBAKC583_RS04880	1048542	1049099	-	GNAT family N-acetyltransferase
BARBAKC583_RS04885	1049359	1050255	+	metallophosphoesterase family protein
BARBAKC583_RS04890	1050443	1051351	-	cation diffusion facilitator family transporter
BARBAKC583_RS04895	1052206	1053021	+	TrmH family RNA methyltransferase
BARBAKC583_RS04900	1053119	1054294	-	tRNA 2-thiouridine(34) synthase MnmA
BARBAKC583_RS04910	1054547	1054822	+	CtrA inhibitor SciP
BARBAKC583_RS04920	1054953	1055339	-	hypothetical protein
BARBAKC583_RS04935	1055898	1056599	+	response regulator transcription factor CtrA
BARBAKC583_RS04940	1056794	1057432	-	histidine phosphotransferase ChpT
BARBAKC583_RS04950	1057627	1058220	+	DUF1134 domain-containing protein
BARBAKC583_RS04955	1058301	1058585	+	hypothetical protein
BARBAKC583_RS04960	1058779	1059897	-	DegT/DnrJ/EryC1/StrS family aminotransferase
BARBAKC583_RS04965	1059948	1060901	-	Gfo/Idh/MocA family protein
BARBAKC583_RS04980	1061750	1062532	-	ABC transporter ATP-binding protein
BARBAKC583_RS04985	1062529	1063404	-	ABC transporter ATP-binding protein
BARBAKC583_RS04990	1063397	1064326	-	ABC transporter permease
BARBAKC583_RS04995	1064329	1065402	-	ABC transporter permease
BARBAKC583_RS05000	1065522	1067126	-	ABC transporter substrate-binding protein
BARBAKC583_RS05005	1067540	1069164	-	ABC transporter substrate-binding protein
BARBAKC583_RS05010	1069409	1070035	-	DNA-3-methyladenine glycosylase I
BARBAKC583_RS05015	1070013	1071443	-	exodeoxyribonuclease VII large subunit
BARBAKC583_RS05020	1071809	1072084	+	DUF6460 domain-containing protein
BARBAKC583_RS05025	1072301	1072900	-	hypothetical protein
BARBAKC583_RS05030	1073177	1073929	+	electron transfer flavoprotein subunit beta/FixA family protein
BARBAKC583_RS05035	1073976	1074905	+	electron transfer flavoprotein subunit alpha/FixB family protein
BARBAKC583_RS05040	1074909	1076570	+	electron transfer flavoprotein-ubiquinone oxidoreductase
BARBAKC583_RS05045	1076957	1078099	-	flagellin N-terminal helical domain-containing protein
BARBAKC583_RS05055	1078241	1079020	-	pyrroline-5-carboxylate reductase
BARBAKC583_RS05060	1079209	1079577	-	YraN family protein
BARBAKC583_RS05065	1079584	1080471	-	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
BARBAKC583_RS05070	1080529	1081227	-	orotidine-5'-phosphate decarboxylase
BARBAKC583_RS05075	1081288	1082382	-	Mrp/NBP35 family ATP-binding protein
BARBAKC583_RS05080	1082926	1083060	+	50S ribosomal protein L34
BARBAKC583_RS05085	1083190	1083555	+	ribonuclease P protein component
BARBAKC583_RS05090	1083572	1085410	+	membrane protein insertase YidC
BARBAKC583_RS05095	1085407	1086054	+	ribosome biogenesis GTP-binding protein YihA/YsxC
BARBAKC583_RS05100	1086191	1086883	+	glutathione S-transferase family protein
BARBAKC583_RS05105	1087330	1088136	+	4-hydroxy-tetrahydrodipicolinate reductase
BARBAKC583_RS05110	1088162	1088782	+	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
BARBAKC583_RS05120	1089585	1091438	+	DUF1561 family protein
BARBAKC583_RS05125	1092027	1092689	-	lysozyme
BARBAKC583_RS05130	1093479	1093908	+	type II toxin-antitoxin system HicB family antitoxin
BARBAKC583_RS05135	1093977	1094252	-	hypothetical protein
BARBAKC583_RS05140	1094584	1094916	-	hypothetical protein
BARBAKC583_RS05145	1095109	1095651	-	hypothetical protein
BARBAKC583_RS05160	1096229	1096504	-	hypothetical protein
BARBAKC583_RS05170	1097122	1097433	+	helix-turn-helix domain-containing protein
BARBAKC583_RS05175	1097676	1097999	+	hypothetical protein
BARBAKC583_RS05180	1098065	1098808	+	phage antirepressor Ant
BARBAKC583_RS05190	1099722	1100301	+	lambda exonuclease family protein
BARBAKC583_RS05210	1100420	1100629	+	hypothetical protein
BARBAKC583_RS05215	1100640	1101688	+	tyrosine-type recombinase/integrase
BARBAKC583_RS05230	1101973	1103895	+	DUF1561 family protein
BARBAKC583_RS05235	1104356	1106290	+	DUF1561 family protein
BARBAKC583_RS05240	1106662	1107006	-	hypothetical protein
BARBAKC583_RS05275	1114927	1115313	+	Fur family transcriptional regulator
BARBAKC583_RS05280	1115432	1116538	+	HlyD family secretion protein
BARBAKC583_RS05285	1116549	1118126	+	DHA2 family efflux MFS transporter permease subunit
BARBAKC583_RS05290	1118676	1119809	-	type III PLP-dependent enzyme
BARBAKC583_RS05295	1120463	1121380	-	oxygen-dependent tRNA uridine(34) hydroxylase TrhO
BARBAKC583_RS05300	1121666	1122496	-	ferredoxin--NADP reductase
BARBAKC583_RS05310	1123120	1124241	+	alanine racemase
BARBAKC583_RS05315	1124711	1127506	-	aminomethyl-transferring glycine dehydrogenase
BARBAKC583_RS05320	1127512	1127880	-	glycine cleavage system protein GcvH
BARBAKC583_RS05325	1127887	1129008	-	glycine cleavage system aminomethyltransferase GcvT
BARBAKC583_RS05330	1129814	1130476	+	LON peptidase substrate-binding domain-containing protein
BARBAKC583_RS05335	1132422	1132708	+	LON peptidase substrate-binding domain-containing protein
BARBAKC583_RS05340	1135604	1136635	+	aspartate-semialdehyde dehydrogenase
BARBAKC583_RS05345	1137343	1138161	+	MetQ/NlpA family ABC transporter substrate-binding protein
BARBAKC583_RS05350	1138168	1139202	+	methionine ABC transporter ATP-binding protein
BARBAKC583_RS05355	1139195	1139854	+	methionine ABC transporter permease
BARBAKC583_RS05360	1139860	1140339	-	MaoC family dehydratase
BARBAKC583_RS05365	1140509	1141834	+	NAD(P)H-dependent oxidoreductase
BARBAKC583_RS05370	1142137	1142880	+	creatininase family protein
BARBAKC583_RS05375	1143225	1146806	-	autotransporter outer membrane beta-barrel domain-containing protein
BARBAKC583_RS05385	1146935	1148845	-	hypothetical protein
BARBAKC583_RS05395	1150050	1150970	+	siderophore ABC transporter substrate-binding protein
BARBAKC583_RS05400	1151069	1152025	+	ABC transporter permease
BARBAKC583_RS05405	1152018	1152968	+	iron chelate uptake ABC transporter family permease subunit
BARBAKC583_RS05410	1152965	1153723	+	iron ABC transporter ATP-binding protein
BARBAKC583_RS05420	1154995	1155261	-	flagellar biosynthesis protein FliQ
BARBAKC583_RS05425	1155258	1155830	-	flagellar hook assembly protein FlgD
BARBAKC583_RS05430	1155848	1156264	-	flagellar biosynthesis repressor FlbT
BARBAKC583_RS05435	1156311	1156679	-	flagellar biosynthesis regulator FlaF
BARBAKC583_RS05445	1156699	1157781	-	flagellar hook-associated family protein
BARBAKC583_RS05465	1157789	1159159	-	flagellar hook-associated protein FlgK
BARBAKC583_RS05470	1159187	1160401	-	flagellar hook protein FlgE
BARBAKC583_RS05475	1160642	1161328	-	response regulator transcription factor
BARBAKC583_RS05480	1161608	1162180	-	transglycosylase SLT domain-containing protein
BARBAKC583_RS05485	1162143	1163438	-	flagellar hook-length control protein FliK
BARBAKC583_RS05490	1163435	1164799	-	chemotaxis protein MotC
BARBAKC583_RS05495	1164887	1165960	-	flagellar motor protein MotB
BARBAKC583_RS05500	1165957	1166700	-	hypothetical protein
BARBAKC583_RS05510	1166740	1168401	-	flagellar basal-body MS-ring/collar protein FliF
BARBAKC583_RS05525	1170770	1171663	+	autotransporter outer membrane beta-barrel domain-containing protein
BARBAKC583_RS05530	1171893	1174370	+	autotransporter outer membrane beta-barrel domain-containing protein
BARBAKC583_RS05535	1174509	1177685	+	autotransporter outer membrane beta-barrel domain-containing protein
BARBAKC583_RS05540	1177769	1178821	-	hypothetical protein
BARBAKC583_RS05550	1179074	1179826	-	flagellar type III secretion system pore protein FliP
BARBAKC583_RS05555	1179823	1180320	-	flagellar basal body-associated FliL family protein
BARBAKC583_RS05560	1180414	1181106	-	flagellar basal body L-ring protein FlgH
BARBAKC583_RS05570	1182004	1183242	-	flagellar basal body P-ring protein FlgI
BARBAKC583_RS05575	1183242	1183700	-	flagellar basal body P-ring formation chaperone FlgA
BARBAKC583_RS05580	1183706	1184494	-	flagellar basal-body rod protein FlgG
BARBAKC583_RS05585	1184552	1184884	-	flagellar hook-basal body complex protein FliE
BARBAKC583_RS05590	1184961	1185374	-	flagellar basal body rod protein FlgC
BARBAKC583_RS05595	1185377	1185763	-	flagellar basal body rod protein FlgB
BARBAKC583_RS05600	1186171	1187784	-	flagellar protein export ATPase FliI
BARBAKC583_RS05605	1187848	1188582	-	flagellar basal-body rod protein FlgF
BARBAKC583_RS05610	1188641	1189435	-	DUF1217 domain-containing protein
BARBAKC583_RS05615	1189729	1190604	+	flagellar motor stator protein MotA
BARBAKC583_RS05620	1190607	1191578	+	FliM/FliN family flagellar motor switch protein
BARBAKC583_RS05625	1191559	1192101	+	BAB2_0123 family type IV secretion system effector
BARBAKC583_RS05635	1192737	1193825	+	flagellar motor switch protein FliG
BARBAKC583_RS05640	1193988	1195058	+	flagellar biosynthesis protein FlhB
BARBAKC583_RS05645	1195165	1195647	+	hypothetical protein
BARBAKC583_RS05650	1196147	1196617	-	hypothetical protein
BARBAKC583_RS05655	1196614	1197057	-	hypothetical protein
BARBAKC583_RS05675	1197169	1197750	-	rod-binding protein
BARBAKC583_RS05680	1198208	1198594	-	hypothetical protein
BARBAKC583_RS05685	1198598	1199395	-	flagellar biosynthesis protein FliR
BARBAKC583_RS05690	1199410	1201494	-	flagellar biosynthesis protein FlhA
BARBAKC583_RS05695	1202354	1202683	+	protein tyrosine phosphatase family protein
BARBAKC583_RS05700	1202927	1203919	-	bifunctional riboflavin kinase/FAD synthetase
BARBAKC583_RS05705	1203919	1204764	-	TIGR01459 family HAD-type hydrolase
BARBAKC583_RS05710	1205531	1207093	+	murein biosynthesis integral membrane protein MurJ
BARBAKC583_RS05715	1207175	1208245	+	tryptophan--tRNA ligase
BARBAKC583_RS05720	1209280	1209804	-	hypothetical protein
BARBAKC583_RS05725	1210533	1211111	+	NifU family protein
BARBAKC583_RS05735	1211789	1213423	-	chaperonin GroEL
BARBAKC583_RS05740	1213479	1213775	-	co-chaperone GroES
BARBAKC583_RS05745	1214058	1215446	+	class II fumarate hydratase
BARBAKC583_RS05750	1215491	1217119	-	alpha-D-glucose phosphate-specific phosphoglucomutase
BARBAKC583_RS05755	1217317	1217844	+	peroxiredoxin
BARBAKC583_RS05760	1218053	1219543	-	histidine--tRNA ligase
BARBAKC583_RS05765	1220076	1222010	+	DUF1561 family protein
BARBAKC583_RS05770	1222382	1222888	-	hypothetical protein
BARBAKC583_RS05775	1223631	1225553	+	DUF1561 family protein
BARBAKC583_RS05780	1226260	1226926	-	lysozyme
BARBAKC583_RS05785	1227258	1227530	-	hypothetical protein
BARBAKC583_RS05805	1230210	1232144	+	DUF1561 family protein
BARBAKC583_RS05810	1232586	1233521	+	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
BARBAKC583_RS05815	1234097	1235524	-	amino acid permease
BARBAKC583_RS05820	1236145	1236699	-	biotin transporter BioY
BARBAKC583_RS05825	1236696	1237349	-	energy-coupling factor transporter transmembrane component T family protein
BARBAKC583_RS05830	1237346	1238026	-	energy-coupling factor ABC transporter ATP-binding protein
BARBAKC583_RS05835	1238072	1239499	-	amino acid permease
BARBAKC583_RS05845	1240302	1241440	-	FMN-dependent L-lactate dehydrogenase LldD
BARBAKC583_RS05850	1241514	1242602	-	2'-deoxycytidine 5'-triphosphate deaminase
BARBAKC583_RS05855	1242933	1244768	+	DNA mismatch repair endonuclease MutL
BARBAKC583_RS05860	1244890	1245123	+	DUF2093 domain-containing protein
BARBAKC583_RS05865	1245173	1246192	-	tetraacyldisaccharide 4'-kinase
BARBAKC583_RS05870	1246196	1247506	-	lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase
BARBAKC583_RS05875	1247520	1248275	-	lysophospholipid acyltransferase family protein
BARBAKC583_RS05880	1248358	1248591	-	DUF4170 domain-containing protein
BARBAKC583_RS05885	1248637	1249439	-	3'(2'),5'-bisphosphate nucleotidase CysQ
BARBAKC583_RS05890	1249426	1250757	-	TldD/PmbA family protein
BARBAKC583_RS05895	1251214	1251771	-	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
BARBAKC583_RS05900	1251752	1253251	-	pseudouridine synthase
BARBAKC583_RS05905	1253413	1253859	+	nucleoside deaminase
BARBAKC583_RS05910	1254328	1257243	-	isoleucine--tRNA ligase
BARBAKC583_RS05915	1257486	1258340	-	outer membrane protein
BARBAKC583_RS05920	1258483	1259385	-	outer membrane protein
BARBAKC583_RS05925	1259526	1260371	-	outer membrane protein
BARBAKC583_RS05930	1260812	1261138	-	hypothetical protein
BARBAKC583_RS05935	1261996	1263909	+	DUF1561 family protein
BARBAKC583_RS05940	1264067	1264684	-	ribonuclease D
BARBAKC583_RS05945	1264659	1266074	-	dipeptidase
BARBAKC583_RS05950	1266148	1267023	-	bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase
BARBAKC583_RS05955	1267071	1268321	-	aminopeptidase
BARBAKC583_RS05960	1268349	1269203	-	cell wall hydrolase
BARBAKC583_RS05965	1269493	1270215	-	phosphate signaling complex protein PhoU
BARBAKC583_RS05970	1270238	1270996	-	phosphate ABC transporter ATP-binding protein PstB
BARBAKC583_RS05975	1271037	1272329	-	phosphate ABC transporter permease PstA
BARBAKC583_RS05980	1272326	1273786	-	phosphate ABC transporter permease subunit PstC
BARBAKC583_RS05985	1273849	1274895	-	PstS family phosphate ABC transporter substrate-binding protein
BARBAKC583_RS05990	1275042	1275980	-	glutathione synthase
BARBAKC583_RS05995	1276069	1276857	+	molybdopterin-synthase adenylyltransferase MoeB
BARBAKC583_RS06000	1276821	1277564	-	ATP-binding cassette domain-containing protein
BARBAKC583_RS06010	1278126	1279248	-	microcin C ABC transporter permease YejB
BARBAKC583_RS06015	1279398	1279955	-	c-type cytochrome
BARBAKC583_RS06020	1280060	1280791	+	3-deoxy-manno-octulosonate cytidylyltransferase
BARBAKC583_RS06025	1281527	1283440	+	DNA polymerase III subunit gamma/tau
BARBAKC583_RS06030	1283455	1283781	+	YbaB/EbfC family nucleoid-associated protein
BARBAKC583_RS06035	1283819	1284424	+	recombination mediator RecR
BARBAKC583_RS06040	1284661	1285368	+	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
BARBAKC583_RS06045	1285361	1285852	+	ribosomal protein S18-alanine N-acetyltransferase
BARBAKC583_RS06050	1285884	1287260	+	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB
BARBAKC583_RS06055	1287417	1288529	+	PhoH family protein
BARBAKC583_RS06060	1288537	1289013	+	rRNA maturation RNase YbeY
BARBAKC583_RS06065	1289116	1290138	+	hemolysin family protein
BARBAKC583_RS06070	1290101	1291726	+	apolipoprotein N-acyltransferase
BARBAKC583_RS06075	1291877	1292290	+	helix-turn-helix domain-containing protein
BARBAKC583_RS06080	1292414	1293694	+	methionine adenosyltransferase
BARBAKC583_RS06085	1293681	1294382	+	tRNA (guanine(46)-N(7))-methyltransferase TrmB
BARBAKC583_RS06090	1294526	1295155	+	ribosome maturation factor RimP
BARBAKC583_RS06095	1295204	1296817	+	transcription termination factor NusA
BARBAKC583_RS06100	1296819	1297454	+	RNA-binding protein
BARBAKC583_RS06105	1297451	1299997	+	translation initiation factor IF-2
BARBAKC583_RS06110	1300121	1300525	+	30S ribosome-binding factor RbfA
BARBAKC583_RS06115	1300529	1301491	+	tRNA pseudouridine(55) synthase TruB
BARBAKC583_RS06120	1301958	1302227	+	30S ribosomal protein S15
BARBAKC583_RS06125	1302482	1304683	+	polyribonucleotide nucleotidyltransferase
BARBAKC583_RS06130	1304756	1305754	+	class I SAM-dependent methyltransferase
BARBAKC583_RS06140	1305772	1307082	-	ATP-dependent protease ATPase subunit HslU
BARBAKC583_RS06145	1307083	1307664	-	ATP-dependent protease subunit HslV
BARBAKC583_RS06150	1307865	1308854	+	asparaginase
BARBAKC583_RS06155	1309034	1309978	+	type I pantothenate kinase
BARBAKC583_RS06160	1309992	1311389	+	leucyl aminopeptidase family protein
BARBAKC583_RS06165	1311517	1312371	+	C40 family peptidase
BARBAKC583_RS06170	1312752	1313309	+	SH3 domain-containing protein
BARBAKC583_RS06175	1313362	1313820	-	Fur family transcriptional regulator Irr
BARBAKC583_RS06180	1314115	1314624	+	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA
BARBAKC583_RS06185	1314680	1315900	+	beta-ketoacyl-ACP synthase I
BARBAKC583_RS06190	1315948	1316766	+	enoyl-ACP reductase FabI
BARBAKC583_RS06195	1317110	1317481	-	cytochrome o ubiquinol oxidase subunit IV
BARBAKC583_RS06200	1317481	1318146	-	cytochrome (ubi)quinol oxidase subunit III
BARBAKC583_RS06205	1318143	1320161	-	cytochrome o ubiquinol oxidase subunit I
BARBAKC583_RS06215	1320256	1321227	-	ubiquinol oxidase subunit II
BARBAKC583_RS06220	1321332	1321808	-	type II 3-dehydroquinate dehydratase
BARBAKC583_RS06225	1321846	1323003	-	DNA replication/repair protein RecF
BARBAKC583_RS06230	1323016	1324137	-	DNA polymerase III subunit beta
BARBAKC583_RS06235	1324320	1325894	-	chromosomal replication initiator protein DnaA
BARBAKC583_RS06240	1326576	1326842	-	30S ribosomal protein S20
BARBAKC583_RS06245	1327051	1329738	-	aconitate hydratase AcnA
BARBAKC583_RS06250	1330032	1330658	+	heme ABC exporter ATP-binding protein CcmA
BARBAKC583_RS06255	1330655	1331320	+	heme exporter protein CcmB
BARBAKC583_RS06260	1331364	1332143	+	heme ABC transporter permease
BARBAKC583_RS06265	1332131	1332382	+	heme exporter protein CcmD
BARBAKC583_RS06270	1332357	1332983	+	DsbE family thiol:disulfide interchange protein
BARBAKC583_RS06275	1333243	1333782	-	GcrA family cell cycle regulator
BARBAKC583_RS06280	1334214	1335419	+	aspartate aminotransferase family protein
BARBAKC583_RS06285	1335425	1336357	+	ornithine carbamoyltransferase
BARBAKC583_RS06290	1336388	1337377	+	Hsp33 family molecular chaperone
BARBAKC583_RS06295	1337802	1338377	-	Smr/MutS family protein
BARBAKC583_RS06300	1338435	1339127	-	Tim44/TimA family putative adaptor protein
BARBAKC583_RS06305	1339339	1339872	+	FxsA family protein
BARBAKC583_RS06310	1339975	1340454	+	protein-export chaperone SecB
BARBAKC583_RS06315	1340982	1342295	-	malic enzyme-like NAD(P)-binding protein
BARBAKC583_RS06320	1342493	1345237	+	DNA mismatch repair protein MutS
BARBAKC583_RS06330	1345536	1345913	-	TIGR02300 family protein
BARBAKC583_RS06335	1346099	1347424	+	3-phosphoshikimate 1-carboxyvinyltransferase
BARBAKC583_RS06345	1347421	1348068	+	(d)CMP kinase
BARBAKC583_RS06350	1348203	1349903	+	30S ribosomal protein S1
BARBAKC583_RS06355	1350122	1358719	+	GH36-type glycosyl hydrolase domain-containing protein
BARBAKC583_RS06360	1358856	1360130	+	nicotinate phosphoribosyltransferase
BARBAKC583_RS06365	1360723	1361628	-	metal ABC transporter permease
BARBAKC583_RS06370	1361633	1362490	-	metal ABC transporter permease
BARBAKC583_RS06375	1362487	1363329	-	manganese/iron ABC transporter ATP-binding protein
BARBAKC583_RS06380	1363326	1364234	-	metal ABC transporter substrate-binding protein
BARBAKC583_RS06385	1364506	1366917	-	phenylalanine--tRNA ligase subunit beta
BARBAKC583_RS06390	1366949	1368034	-	phenylalanine--tRNA ligase subunit alpha
BARBAKC583_RS06395	1368127	1368528	-	50S ribosomal protein L20
BARBAKC583_RS06400	1368562	1368765	-	50S ribosomal protein L35
BARBAKC583_RS06405	1368896	1369654	-	endonuclease III
BARBAKC583_RS06410	1369830	1370417	-	transglycosylase SLT domain-containing protein
BARBAKC583_RS06415	1370518	1371642	-	DNA recombination protein RmuC
BARBAKC583_RS06420	1371794	1372342	+	peptide deformylase
BARBAKC583_RS06425	1372343	1373272	+	methionyl-tRNA formyltransferase
BARBAKC583_RS06430	1373274	1374017	+	tRNA pseudouridine(38-40) synthase TruA
BARBAKC583_RS06435	1374050	1374868	-	LOG family protein
BARBAKC583_RS06440	1375002	1375850	+	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
BARBAKC583_RS06445	1375934	1377739	-	translation elongation factor 4
BARBAKC583_RS06450	1377951	1378865	-	DMT family transporter
BARBAKC583_RS06455	1378900	1379805	-	acetylglutamate kinase
BARBAKC583_RS06460	1380271	1381416	-	molecular chaperone DnaJ
BARBAKC583_RS06465	1381574	1383469	-	molecular chaperone DnaK
BARBAKC583_RS06470	1384252	1384770	+	copper chaperone PCu(A)C
BARBAKC583_RS06475	1385384	1386106	+	response regulator transcription factor
BARBAKC583_RS06480	1386146	1387969	+	sensor histidine kinase
BARBAKC583_RS06485	1388134	1388802	-	nucleotide exchange factor GrpE
BARBAKC583_RS06490	1388927	1390005	-	HrcA family transcriptional regulator
BARBAKC583_RS06495	1390591	1391238	+	non-canonical purine NTP pyrophosphatase
BARBAKC583_RS06500	1391235	1392413	+	radical SAM family heme chaperone HemW
BARBAKC583_RS06505	1392461	1393633	-	succinyl-diaminopimelate desuccinylase
BARBAKC583_RS06510	1393752	1394483	-	M48 family metallopeptidase
BARBAKC583_RS06515	1394539	1395318	-	alpha/beta hydrolase
BARBAKC583_RS06520	1395509	1396030	+	translation initiation factor IF-3
BARBAKC583_RS06525	1396249	1398015	+	ABC transporter ATP-binding protein
BARBAKC583_RS06530	1398041	1402693	-	translocation/assembly module TamB domain-containing protein
BARBAKC583_RS06535	1402693	1404654	-	autotransporter assembly complex protein TamA
BARBAKC583_RS06540	1405064	1406596	+	YifB family Mg chelatase-like AAA ATPase
BARBAKC583_RS06545	1406996	1409425	+	DNA topoisomerase (ATP-hydrolyzing) subunit B
BARBAKC583_RS06550	1409543	1410325	+	bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE
BARBAKC583_RS06555	1410329	1411918	+	2-polyprenylphenol 6-hydroxylase
